frame 164:(195, 261), (176, 269), (136, 237), (149, 169), (185, 78), (132, 252), (171, 99)
frame 165:(195, 261), (176, 268), (136, 237), (150, 169), (186, 78), (132, 251), (172, 99)
frame 166:(195, 261), (176, 268), (136, 237), (150, 168), (187, 78), (132, 251), (173, 99)
frame 167:(195, 261), (176, 268), (137, 236), (151, 168), (187, 78), (132, 251), (174, 99)
frame 168:(195, 261), (176, 268), (137, 236), (151, 168), (188, 78), (132, 250), (174, 99)
frame 169:(195, 261), (176, 268), (137, 236), (152, 168), (189, 77), (132, 250), (175, 99)
frame 170:(195, 261), (176, 268), (137, 235), (152, 167), (190, 78), (132, 249), (176, 99)
frame 171:(195, 261), (176, 268), (137, 235), (153, 167), (191, 77), (132, 249), (177, 98)
frame 172:(195, 261), (176, 268), (137, 235), (153, 167), (192, 77), (132, 249), (178, 98)
frame 173:(195, 260), (176, 268), (137, 234), (153, 166), (193, 77), (132, 248), (179, 98)
frame 174:(195, 260), (176, 268), (137, 234), (154, 166), (194, 77), (132, 248), (180, 98)
frame 175:(195, 260), (176, 268), (138, 234), (155, 166), (195, 77), (132, 247), (180, 98)
frame 176:(195, 260), (176, 268), (138, 233), (155, 165), (196, 77), (132, 247), (181, 97)
frame 177:(195, 260), (176, 268), (138, 233), (156, 165), (198, 77), (132, 246), (183, 97)
frame 178:(195, 261), (176, 268), (138, 232), (156, 165), (199, 76), (133, 246), (184, 97)
frame 179:(195, 261), (176, 268), (138, 232), (157, 164), (200, 76), (132, 245), (185, 97)
frame 180:(196, 261), (176, 267), (139, 231), (158, 164), (201, 76), (133, 245), (186, 97)
frame 181:(196, 261), (176, 267), (139, 230), (158, 163), (202, 76), (133, 244), (187, 97)
frame 182:(196, 261), (176, 267), (139, 230), (159, 163), (204, 76), (133, 243), (188, 96)
frame 183:(196, 261), (176, 267), (139, 229), (160, 162), (205, 76), (133, 243), (189, 96)
frame 184:(196, 261), (176, 267), (140, 229), (161, 162), (206, 76), (133, 242), (191, 96)
frame 185:(196, 261), (176, 267), (140, 228), (162, 162), (208, 75), (133, 241), (192, 96)
frame 186:(197, 261), (176, 267), (140, 228), (162, 161), (209, 75), (134, 241), (193, 95)
frame 187:(197, 261), (176, 267), (141, 227), (163, 161), (211, 75), (134, 240), (195, 95)
frame 188:(197, 262), (176, 267), (141, 226), (164, 160), (212, 75), (134, 239), (196, 95)
frame 189:(197, 262), (176, 266), (142, 226), (165, 159), (214, 74), (135, 238), (197, 94)
frame 190:(197, 262), (176, 266), (142, 225), (166, 159), (215, 74), (135, 237), (199, 94)
frame 191:(197, 263), (176, 266), (143, 224), (167, 158), (217, 74), (135, 237), (200, 94)
frame 192:(198, 263), (176, 266), (143, 224), (167, 158), (218, 74), (136, 236), (201, 93)
frame 193:(198, 263), (176, 266), (144, 223), (169, 157), (220, 74), (136, 235), (203, 93)
